,DoubleRing,Phone,QWERTY
,9.300641882229028,18.43692018662179,37.55391136832073
,20.662277737525052,38.723126273351916,38.771598964788545
,14.368691635349823,17.579267671277474,37.355127883873536
,13.835152941355238,13.774168291096974,33.46747822403194
,22.250809134667367,19.45806523649428,24.150321960919666
,24.378690550284173,26.928659242760613,28.792482582213093
,11.869077793200448,28.342130523320982,30.441933810459084
,7.017714305294751,10.19493331991524,31.30558142941757
,17.946083674536112,33.35412098035,32.4907789048515
,18.12125151373581,57.594227491957234,34.42631647705294
,15.688850772916883,27.12352950073123,34.86137835895968
,16.009941391790793,13.194587137898536,33.06602658698186
,6.6823731773809705,12.938157121494271,27.65660520837388
,16.32282910537618,18.442696964550375,29.227234252401875
,13.85460421955105,24.034911429907908,20.352920132622575
,11.946900697636734,17.382588843744678,23.400469123253714
,19.40194317917088,38.10143756193533,26.190901562709083
,13.181937630935579,17.0383730866107,27.17786637371071
,6.625732062089363,33.44479605923782,23.61828564024865
,14.184121696072664,33.40785127789504,36.416209949387095
,39.0490679849027,17.38469830643592,25.786540660282867
,33.44398494049998,16.671990670059206,42.21865587551593
,12.011954328981314,17.006906353318794,32.72833889754959
,22.21491904015429,26.180682825608358,34.4843888255627
,12.758438808330208,14.902228351871607,30.767858822536347
,15.062639180626304,28.610898071681614,42.10667040711408
,28.600534200114552,27.37144122468206,25.71992440617667
,15.337565122634969,25.237178070624775,35.753442082457894
,10.399356339984518,50.540349940162194,25.048423194281398
,19.198836542826527,80.26566382936159,29.913867617436093
,13.462102118461294,22.89126317875632,32.650114096405304
,16.59858599279878,24.23733130409539,27.30271991037843
,18.902644400278437,18.083939905132233,35.55496734485526
,12.550622241915008,22.982322304864553,34.74794233541746
,8.851320548515801,18.683983346426874,28.295853515900514
,36.13139024698076,15.58871370995781,26.542815345532507
,39.025889789859704,20.888601647928628,31.46181410723464
,17.961870693604013,18.60063882475109,27.350788993857275
,19.058304814408793,16.169812165740286,33.52473286234879
,16.165967610090473,16.538535878848137,26.17690670879972
,23.009556438764115,24.436920183190338,25.578892089102087
,32.073906791584356,22.499482925309106,28.51455125797146
,20.79928376833093,30.48662731660277,28.333430621285903
,19.68430933491375,24.419519123821697,25.99194898402223
,20.738112633006182,35.20869417519771,30.840052102121582
,18.30450957231513,28.592592042146055,34.763799431356226
,15.906418016294916,26.159398869275204,30.357416150683314
,22.853764606433817,27.192060911661823,24.346011116517975
,18.227480633410543,21.321929293350305,18.711038494243624
,25.76128574490397,13.507275836804554,16.076835914710802
,25.80508721749962,21.77716932067294,16.404258054480998
,24.78838501715454,19.99499777522953,47.02630327332416
,17.084672754983462,19.519821603531582,32.07989493557333
,24.408611593514404,23.53042412659597,30.578399699421865
,26.497581155609225,16.486629869201675,39.75307002916652
,25.30400432884204,22.034052495216336,46.878820440801114
,20.742770708514072,18.94040791335896,53.220162785929126
,19.057584144921325,38.82829841385192,39.51353295866264
,26.46951013800293,20.506841459833655,35.552193950881914
,19.307497721790604,14.411690557288592,30.943010574554435
AVG0,14.682481255054944,24.974727410057618,30.536171439728882
AVG1,20.33929974729842,24.94185899551537,31.406838300482168
AVG2,22.341216616039496,23.492741710607035,31.773181143240567
AVG,19.120999206130953,24.469776038726675,31.238730294483876
